Date,Open,High,Low,Close,Adj Close,Volume
2025-11-05,3940.00,3990.00,3910.00,3980.00,3602.71,139859100
2025-11-06,3980.00,4010.00,3950.00,4000.00,3620.81,130808100
2025-11-07,4000.00,4010.00,3980.00,3980.00,3602.71,87287600
2025-11-10,4010.00,4020.00,3930.00,3930.00,3557.45,148552900
2025-11-11,3940.00,3960.00,3860.00,3890.00,3521.24,179000200
2025-11-12,3890.00,3950.00,3890.00,3900.00,3530.29,111115400
2025-11-13,3900.00,3910.00,3870.00,3870.00,3503.13,99373200
2025-11-14,3860.00,3930.00,3860.00,3900.00,3530.29,100717300
2025-11-17,3880.00,3950.00,3880.00,3940.00,3566.50,140868100
2025-11-18,3950.00,3990.00,3930.00,3970.00,3593.66,205257700
2025-11-19,3990.00,4000.00,3970.00,4000.00,3620.81,107451000
2025-11-20,4020.00,4050.00,3990.00,3990.00,3611.76,183008400
2025-11-21,3980.00,4000.00,3940.00,3960.00,3584.60,112666100
2025-11-24,4000.00,4000.00,3940.00,3980.00,3602.71,262302000
2025-11-25,3980.00,3980.00,3830.00,3830.00,3466.93,396959100
2025-11-26,3800.00,3830.00,3780.00,3790.00,3430.72,288419400
2025-11-27,3800.00,3810.00,3720.00,3740.00,3385.46,283451800
2025-11-28,3710.00,3750.00,3680.00,3680.00,3331.15,353872800
2025-12-01,3680.00,3730.00,3660.00,3670.00,3322.09,299669500
2025-12-02,3690.00,3730.00,3670.00,3710.00,3358.30,277714300
2025-12-03,3690.00,3700.00,3660.00,3660.00,3313.04,225357100
2025-12-04,3660.00,3690.00,3650.00,3690.00,3340.20,221121100
2025-12-05,3700.00,3700.00,3650.00,3650.00,3303.99,156161100
2025-12-08,3680.00,3690.00,3660.00,3670.00,3322.09,124094700
2025-12-09,3700.00,3700.00,3650.00,3680.00,3331.15,201089800
2025-12-10,3680.00,3680.00,3650.00,3660.00,3313.04,172677700
2025-12-11,3680.00,3700.00,3580.00,3620.00,3276.83,327591200
2025-12-12,3640.00,3640.00,3580.00,3630.00,3285.89,169747600
2025-12-15,3650.00,3810.00,3630.00,3780.00,3421.67,312694100
2025-12-16,3800.00,3810.00,3680.00,3690.00,3340.20,237949900
2025-12-17,3690.00,3780.00,3680.00,3750.00,3394.51,273544100
2025-12-18,3750.00,3820.00,3750.00,3780.00,3421.67,262527300
2025-12-19,3800.00,3810.00,3760.00,3770.00,3412.61,228583500
2025-12-22,3770.00,3780.00,3750.00,3760.00,3403.56,161680300
2025-12-23,3760.00,3780.00,3730.00,3770.00,3412.61,138427000
2025-12-24,3770.00,3790.00,3750.00,3770.00,3412.61,121073600
2025-12-29,3780.00,3790.00,3760.00,3780.00,3421.67,238061500
2025-12-30,3690.00,3690.00,3650.00,3660.00,3437.63,274402200
